27,0.5,1517,1790238639
29,11.3,1724,1790238651
31,11.6,1991,1790238662
33,3.3,2109,1790238666
35,7.7,2109,1790238673
37,2.6,2109,1790238676
39,17.5,2286,1790238694
41,3.0,2302,1790238697
43,0.2,2302,1790238697
45,0.0,2302,1790238697
47,0.0,2302,1790238697
49,0.0,2302,1790238697
51,2.1,1809,1790238699
52,1.1,2698,1790238700
54,9.6,2850,1790238710
56,0.0,2850,1790238710
58,0.0,2850,1790238710
60,21.3,2939,1790238731
62,0.3,2968,1790238732
64,0.1,2968,1790238732
66,0.3,2765,1790238732
68,3.6,2813,1790238736
70,57.9,2825,1790238794
72,4.3,2979,1790238798
73,1.8,2895,1790238800
75,11.4,2907,1790238811
77,0.3,2907,1790238812
78,0.3,2919,1790238812
79,0.3,2907,1790238812
3,3.6,261,1790257614
4,1.5,357,1790257615
5,0.0,357,1790257615
6,0.0,357,1790257615
7,0.0,357,1790257615
9,0.2,362,1790257616
12,0.0,362,1790257616
14,0.0,362,1790257616
16,0.0,362,1790257616
17,0.1,363,1790257616
19,0.8,816,1790257617
20,0.0,816,1790257617
22,3.5,1201,1790257620
24,13.3,1501,1790257634
25,0.9,1501,1790257635
27,0.5,1521,1790257635
29,11.3,1727,1790257646
31,11.7,1996,1790257658
33,3.7,2101,1790257662
35,8.1,2101,1790257670
37,2.8,2101,1790257673
39,18.0,2313,1790257691
41,3.2,2313,1790257694
43,0.2,2313,1790257694
45,0.0,2313,1790257694
47,0.0,2313,1790257695
49,0.0,2313,1790257695
51,2.1,1778,1790257697
52,189.7,2307,1790257887
54,9.8,2367,1790257896
56,0.0,2367,1790257896
58,0.0,2367,1790257896
60,23.7,2475,1790257920
62,0.3,2493,1790257921
64,0.1,2493,1790257921
66,36.4,2261,1790257957
68,3.9,2384,1790257961
70,62.7,2321,1790258024
72,125.1,2472,1790258149
3,3.7,257,1790258170
4,1.6,351,1790258172
5,0.0,351,1790258172
6,0.0,352,1790258172
7,0.0,352,1790258172
9,0.2,356,1790258172
12,0.0,356,1790258172
14,0.0,356,1790258172
16,0.0,356,1790258172
17,0.1,357,1790258172
19,0.5,786,1790258173
20,0.0,786,1790258173
22,3.3,1198,1790258176
24,13.4,1498,1790258190
25,0.9,1498,1790258191
27,0.5,1516,1790258191
29,11.4,1725,1790258203
31,11.7,1993,1790258214
33,3.3,2110,1790258218
35,7.7,2110,1790258226
37,2.6,2110,1790258228
39,18.5,2317,1790258247
41,3.0,2317,1790258250
43,0.2,2317,1790258250
45,0.0,2317,1790258250
47,0.0,2317,1790258250
49,0.0,2317,1790258250
51,2.3,1791,1790258253
52,1.2,2699,1790258254
54,9.4,2854,1790258263
56,0.0,2854,1790258263
58,0.0,2854,1790258263
60,19.7,2943,1790258283
62,0.3,2965,1790258283
64,0.1,2965,1790258284
66,0.3,2765,1790258284
68,3.7,2867,1790258288
70,53.3,2825,1790258341
72,4.5,2975,1790258346
73,1.8,2891,1790258347
75,222.1,2918,1790258569
77,132.4,2937,1790258702
3,3.6,257,1790258723
4,1.6,351,1790258725
5,0.0,351,1790258725
6,0.0,351,1790258725
7,0.0,351,1790258725
9,0.2,356,1790258726
12,0.0,356,1790258726
14,0.0,356,1790258726
16,0.0,356,1790258726
17,0.2,357,1790258726
19,0.6,811,1790258727
20,0.0,811,1790258727
22,3.4,1219,1790258730
24,13.5,1519,1790258744
25,0.9,1519,1790258744
27,0.5,1537,1790258745
29,11.3,1744,1790258756
31,11.8,2013,1790258768
33,3.6,2124,1790258772
35,8.1,2124,1790258780
37,2.4,2125,1790258782
39,17.2,2320,1790258800
41,3.1,2320,1790258803
43,0.2,2320,1790258803
45,0.0,2320,1790258803
47,0.0,2320,1790258803
49,0.0,2320,1790258803
51,2.2,1786,1790258805
52,1.0,2685,1790258806
54,9.3,2852,1790258816
56,0.0,2852,1790258816
58,0.0,2852,1790258816
60,18.9,2969,1790258835
62,0.3,2986,1790258835
64,0.1,2986,1790258835
66,0.3,2753,1790258836
68,3.5,2894,1790258839
70,51.4,2812,1790258891
72,4.4,2964,1790258895
73,1.8,2882,1790258897
75,10.8,2890,1790258908
77,0.3,2890,1790258908
78,0.3,2900,1790258908
79,0.3,2890,1790258909
3,3.7,256,1790259395
4,1.5,350,1790259397
5,0.0,350,1790259397
6,0.0,350,1790259397
7,0.0,350,1790259397
9,0.2,354,1790259397
12,0.0,354,1790259397
14,0.0,354,1790259397
16,0.0,354,1790259397
17,0.1,356,1790259398
19,0.5,785,1790259398
20,0.0,785,1790259398
22,3.2,1190,1790259401
3,3.6,257,1790259418
4,1.5,351,1790259420
5,0.0,351,1790259420
6,0.0,351,1790259420
7,0.0,351,1790259420
9,0.2,356,1790259420
12,0.0,356,1790259420
14,0.0,356,1790259420
16,0.0,356,1790259421
17,0.1,357,1790259421
19,0.5,804,1790259421
20,0.0,804,1790259421
22,3.3,1175,1790259425
24,13.2,1475,1790259438
25,0.9,1475,1790259439
27,0.5,1493,1790259439
29,11.2,1700,1790259450
31,11.4,1969,1790259462
33,3.7,2068,1790259466
35,7.4,2068,1790259473
37,2.4,2068,1790259476
39,18.1,2323,1790259494
41,3.1,2324,1790259497
43,0.2,2324,1790259497
45,0.0,2324,1790259497
47,0.0,2324,1790259497
49,0.0,2324,1790259497
51,2.2,1778,1790259499
52,1.1,2696,1790259500
54,9.5,2798,1790259510
56,0.0,2798,1790259510
58,0.0,2798,1790259510
60,21.7,2887,1790259532
62,0.3,2928,1790259532
64,0.1,2928,1790259532
66,0.3,2763,1790259533
68,3.8,2815,1790259537
70,64.0,2823,1790259601
72,4.4,2965,1790259605
73,1.8,2882,1790259607
75,11.7,2933,1790259619
77,0.3,2933,1790259619
78,0.3,2942,1790259619
79,0.3,2933,1790259620
3,3.6,254,1790259987
4,1.5,348,1790259988
5,0.0,348,1790259989
6,0.0,348,1790259989
7,0.0,348,1790259989
9,0.2,353,1790259989
12,0.0,353,1790259989
14,0.0,353,1790259989
16,0.0,353,1790259989
17,0.2,354,1790259989
19,0.6,803,1790259990
20,0.0,803,1790259990
22,3.2,1193,1790259993
24,13.2,1493,1790260006
25,0.9,1493,1790260007
27,0.5,1505,1790260008
29,11.1,1719,1790260019
31,11.5,1988,1790260030
33,3.3,2093,1790260034
35,7.7,2093,1790260042
37,2.7,2093,1790260044
39,18.7,2300,1790260063
41,2.8,2300,1790260066
43,0.1,2300,1790260066
45,0.0,2300,1790260066
47,0.0,2300,1790260066
49,0.0,2300,1790260066
51,2.3,1748,1790260068
52,0.9,2656,1790260069
54,9.3,2815,1790260079
56,0.0,2815,1790260079
58,0.0,2815,1790260079
60,20.0,2935,1790260099
62,0.3,2944,1790260099
64,0.1,2944,1790260099
66,0.3,2724,1790260100
68,3.6,2863,1790260103
70,58.8,2783,1790260162
72,4.3,2932,1790260167
73,1.7,2852,1790260168
75,12.3,2900,1790260181
77,0.3,2900,1790260181
78,0.3,2910,1790260181
79,0.3,2900,1790260182
3,3.5,254,1790260625
4,1.6,347,1790260627
5,0.0,347,1790260627
6,0.0,347,1790260627
7,0.0,347,1790260627
9,0.1,352,1790260627
12,0.0,352,1790260627
14,0.0,352,1790260627
16,0.0,352,1790260627
17,0.1,353,1790260627
19,0.5,781,1790260628
20,0.0,781,1790260628
22,3.2,1188,1790260631
24,13.7,1488,1790260645
25,0.9,1488,1790260646
27,0.5,1510,1790260646
29,11.3,1720,1790260658
31,11.6,1989,1790260669
33,3.2,2118,1790260673
35,7.9,2118,1790260681
37,2.5,2118,1790260683
39,18.9,2323,1790260702
41,2.9,2324,1790260705
43,0.2,2324,1790260705
45,0.0,2324,1790260705
47,0.0,2324,1790260705
49,0.0,2324,1790260705
51,2.1,1788,1790260708
52,1.0,2690,1790260709
54,9.2,2876,1790260718
56,0.0,2876,1790260718
58,0.0,2876,1790260718
60,20.3,2980,1790260738
62,0.3,2981,1790260739
64,0.1,2981,1790260739
66,0.3,2757,1790260739
68,3.9,2912,1790260743
70,61.3,2817,1790260804
72,4.1,2969,1790260809
73,1.7,2886,1790260810
75,10.7,2917,1790260821
77,0.3,2917,1790260821
78,0.3,2927,1790260822
79,0.3,2917,1790260822
3,3.5,253,1790261154
4,1.5,347,1790261155
5,0.0,347,1790261155
6,0.0,347,1790261156
7,0.0,347,1790261156
9,0.2,351,1790261156
12,0.0,351,1790261156
14,0.0,351,1790261156
16,0.0,351,1790261156
17,0.1,353,1790261156
19,0.5,790,1790261157
20,0.0,790,1790261157
22,3.2,1201,1790261160
24,13.2,1501,1790261173
25,0.9,1501,1790261174
27,0.5,1518,1790261175
29,12.9,1727,1790261188
31,11.5,1995,1790261199
33,3.1,2113,1790261202
35,8.1,2113,1790261210
37,2.9,2113,1790261213
39,18.6,2316,1790261232
41,3.3,2316,1790261235
43,0.2,2316,1790261235
45,0.0,2316,1790261236
47,0.0,2316,1790261236
49,0.0,2316,1790261236
51,2.3,1780,1790261238
52,1.1,2678,1790261239
54,9.8,2839,1790261249
56,0.0,2839,1790261249
58,0.0,2839,1790261249
60,20.5,2930,1790261270
62,0.3,2964,1790261270
64,0.1,2964,1790261270
66,0.3,2747,1790261270
68,3.7,2853,1790261274
70,0.4,2783,1790261275
72,4.3,2936,1790261279
73,1.7,2853,1790261281
75,11.0,2886,1790261292
77,128.0,2928,1790261420
78,0.3,2936,1790261420
79,0.3,2928,1790261420
3,3.7,254,1790261688
4,1.6,347,1790261690
5,0.0,347,1790261690
6,0.0,347,1790261690
7,0.0,347,1790261690
9,0.2,352,1790261690
12,0.0,352,1790261690
14,0.0,352,1790261690
16,0.0,352,1790261690
17,0.2,353,1790261690
19,0.5,781,1790261691
20,0.0,781,1790261691
22,3.2,1209,1790261694
24,13.4,1509,1790261708
25,0.9,1509,1790261709
27,0.5,1529,1790261709
29,11.3,1735,1790261720
31,11.6,2003,1790261732
33,3.5,2127,1790261736
35,8.1,2127,1790261744
37,2.7,2127,1790261746
39,18.4,2356,1790261765
41,3.1,2356,1790261768
43,0.2,2356,1790261768
45,0.0,2356,1790261768
47,0.0,2356,1790261768
49,0.0,2356,1790261768
51,2.2,1820,1790261771
52,1.0,2679,1790261772
54,9.5,2793,1790261781
56,0.0,2793,1790261781
58,0.0,2793,1790261781
60,22.6,2883,1790261804
62,0.3,2904,1790261804
64,0.1,2904,1790261804
66,0.3,2747,1790261805
68,3.8,2797,1790261809
70,0.4,2784,1790261809
72,4.1,2947,1790261813
73,1.8,2854,1790261815
75,10.9,2880,1790261826
77,0.3,2880,1790261826
78,0.3,2890,1790261827
79,0.3,2880,1790261827
3,3.7,253,1790262218
4,1.6,347,1790262219
5,0.0,347,1790262220
6,0.0,347,1790262220
7,0.0,347,1790262220
9,0.1,352,1790262220
12,0.0,352,1790262220
14,0.0,352,1790262220
16,0.0,352,1790262220
17,0.1,353,1790262220
19,0.5,794,1790262221
20,0.0,794,1790262221
22,3.2,1187,1790262224
24,13.3,1487,1790262237
25,0.9,1487,1790262238
27,0.5,1498,1790262239
29,11.2,1714,1790262250
31,11.5,1981,1790262262
33,3.1,2098,1790262265
35,7.4,2098,1790262272
37,2.5,2099,1790262275
39,17.9,2320,1790262293
41,3.0,2320,1790262296
43,0.2,2320,1790262296
45,0.0,2320,1790262296
47,0.0,2320,1790262296
49,0.0,2320,1790262296
51,2.2,1785,1790262298
52,1.1,2691,1790262299
54,9.5,2843,1790262309
56,0.0,2843,1790262309
58,0.0,2843,1790262309
60,22.3,2933,1790262331
62,0.3,2949,1790262332
64,0.1,2949,1790262332
66,0.3,2757,1790262332
68,3.6,2859,1790262336
70,0.3,2794,1790262336
72,3.8,2943,1790262340
73,1.7,2864,1790262342
75,11.0,2867,1790262353
77,0.3,2867,1790262353
78,0.3,2877,1790262353
79,0.3,2867,1790262354
